index,label,float_hls_pred,float_python_pred,float_max_abs_logit_error,fixed_hls_pred,fixed_python_pred,fixed_raw_mismatch,fixed_max_abs_raw_diff
502,5,5,5,1.9096923828954004e-06,5,5,0,0
503,2,2,2,7.678222655016498e-06,2,2,0,0
504,1,1,1,1.435437011920726e-06,1,1,0,0
505,3,3,3,2.8154174795957942e-06,3,3,0,0
506,1,1,1,9.917114258684023e-07,1,1,0,0
507,3,3,3,2.2652749633866875e-06,3,3,0,0
508,6,6,6,2.382642822595926e-06,6,6,0,0
509,5,5,5,1.9078112796222513e-06,5,5,0,0
510,7,7,7,1.911752930183752e-06,7,7,0,0
511,4,4,4,2.864016114045853e-06,4,4,0,0
512,2,2,2,1.4352062986944247e-06,2,2,0,0
513,2,2,2,1.9157470703135004e-06,2,2,0,0
514,6,6,6,1.9463500979810533e-06,6,6,0,0
515,3,3,3,1.934106446555006e-06,3,3,0,0
516,2,2,2,1.93925781211135e-06,2,2,0,0
517,6,6,6,2.862023926297752e-06,6,6,0,0
518,5,5,5,1.9067358394408984e-06,5,5,0,0
519,4,4,4,2.8621093743907977e-06,4,4,0,0
520,8,8,8,1.944140624488e-06,8,8,0,0
521,9,9,9,1.9548095711030555e-06,9,9,0,0
522,7,7,7,1.4265588381690009e-06,7,7,0,0
523,1,1,1,1.905118408362938e-06,1,1,0,0
524,3,3,3,2.8281127928408978e-06,3,3,0,0
525,0,0,0,1.4354333499611016e-06,0,0,0,0
526,3,3,3,5.711303710853599e-06,3,3,0,0
527,8,8,8,2.861689452959837e-06,8,8,0,0
528,3,3,3,2.8548461905586464e-06,3,3,0,0
529,1,1,1,2.47351814269825e-06,1,1,0,0
530,9,9,9,3.8169433587142976e-06,9,9,0,0
531,3,3,3,9.522814945484015e-07,3,3,0,0
532,4,4,4,1.4317529295482245e-06,4,4,0,0
533,4,4,4,2.3803002928701744e-06,4,4,0,0
534,6,6,6,1.942480468031249e-06,6,6,0,0
535,4,4,4,2.3826629638179497e-06,4,4,0,0
536,2,2,2,2.5079895018542686e-06,2,2,0,0
537,1,1,1,1.9097485353114507e-06,1,1,0,0
538,8,8,8,1.9058422848772238e-06,8,8,0,0
539,2,2,2,3.8586303716670045e-06,2,2,0,0
540,5,5,5,1.9072558590238486e-06,5,5,0,0
541,4,4,4,1.9122204593102765e-06,4,4,0,0
542,8,8,8,9.552307131954763e-07,8,8,0,0
543,8,8,8,2.86112304692665e-06,8,8,0,0
544,4,4,4,2.864353026765798e-06,4,4,0,0
545,0,0,0,1.4264025880450504e-06,0,0,0,0
546,0,0,0,2.8632519537552525e-06,0,0,0,0
547,2,2,2,2.8444946291728e-06,2,2,0,0
548,3,3,3,1.9042968766314061e-06,3,3,0,0
549,2,2,2,4.768000488653001e-06,2,2,0,0
550,7,7,7,1.9051629638333623e-06,7,7,0,0
551,7,7,7,1.425666503962475e-06,7,7,0,0
552,0,0,0,1.9072534183095513e-06,0,0,0,0
553,8,8,8,2.8606079105486515e-06,8,8,0,0
554,7,7,7,1.8765014644372968e-06,7,7,0,0
555,4,4,4,9.574975585735501e-07,4,4,0,0
556,4,4,4,3.843176269668902e-06,4,4,0,0
557,7,7,7,3.825463867457302e-06,7,7,0,0
558,9,9,9,2.8966308587285994e-06,9,9,0,0
559,6,6,6,1.070805969227706e-06,6,6,0,0
560,9,9,9,1.195229492267913e-06,9,9,0,0
561,0,0,0,1.905695800274998e-06,0,0,0,0
562,9,9,9,1.9029565425654482e-06,9,9,0,0
563,8,8,8,1.9031140139347258e-06,8,8,0,0
564,0,0,0,1.911367187190649e-06,0,0,0,0
565,4,4,4,1.430135498026175e-06,4,4,0,0
566,6,6,6,9.574291990332995e-07,6,6,0,0
567,0,0,0,1.3097238158454871e-06,0,0,0,0
568,6,6,6,9.772705080735022e-07,6,6,0,0
569,3,3,3,1.9100146477768476e-06,3,3,0,0
570,5,5,5,2.8162597658365485e-06,5,5,0,0
571,4,4,4,1.9264404294006e-06,4,4,0,0
572,8,8,8,2.3881884763099492e-06,8,8,0,0
573,3,3,3,2.8932373048462523e-06,3,3,0,0
574,3,3,3,1.9040942387249515e-06,3,3,0,0
575,9,9,9,3.813652343254148e-06,9,9,0,0
576,3,3,3,2.985071105854331e-06,3,3,0,0
577,3,3,3,2.3821484376185253e-06,3,3,0,0
578,3,3,3,1.1899316405550309e-06,3,3,0,0
579,7,7,7,2.8987060538554488e-06,7,7,0,0
580,8,8,8,2.8125976569981503e-06,8,8,0,0
581,0,0,0,1.938159179815102e-06,0,0,0,0
582,8,2,2,2.8594921879232515e-06,2,2,0,0
583,2,2,2,1.9092626946104474e-06,2,2,0,0
584,1,1,1,2.8561901856960503e-06,1,1,0,0
585,7,7,7,3.812751465659403e-06,7,7,0,0
586,0,0,0,1.427338867099337e-06,0,0,0,0
587,6,6,6,1.9566284183980542e-06,6,6,0,0
588,5,5,5,2.9005249029268043e-06,5,5,0,0
589,4,4,4,1.9561279298585532e-06,4,4,0,0
590,3,3,3,2.1472149658308126e-06,3,3,0,0
591,8,8,8,1.9032958977760472e-06,8,8,0,0
592,0,0,0,1.2514169921429286e-06,0,0,0,0
593,9,9,9,2.8878906253027026e-06,9,9,0,0
594,6,6,6,1.8860961912281482e-06,6,6,0,0
595,3,3,3,1.9406005868916054e-06,3,3,0,0
596,8,8,8,2.882519531510752e-06,8,8,0,0
597,0,0,0,2.3872082519638127e-06,0,0,0,0
598,9,9,9,1.9065014651431511e-06,9,9,0,0
599,9,9,9,1.9380126961010546e-06,9,9,0,0
600,6,6,6,1.9290283201911507e-06,6,6,0,0
601,8,8,8,1.430123901524638e-06,8,8,0,0
602,6,6,6,2.856281739127553e-06,6,6,0,0
603,8,8,8,9.98254394701803e-07,8,8,0,0
604,5,5,5,1.9057128906041498e-06,5,5,0,0
605,7,7,7,1.8685058584821945e-06,7,7,0,0
606,8,8,8,2.9037841802193043e-06,8,8,0,0
607,6,6,6,3.815671385964947e-06,6,6,0,0
608,0,0,0,1.873645018690695e-06,0,0,0,0
609,2,2,2,2.8957641600158013e-06,2,2,0,0
610,4,4,4,1.9460083002798e-06,4,4,0,0
611,0,0,0,1.911062010861997e-06,0,0,0,0
612,2,2,2,1.9222778320227007e-06,2,2,0,0
613,2,8,8,9.579113768865e-07,8,8,0,0
614,3,3,3,1.671215209775312e-06,3,3,0,0
615,1,1,1,2.8830932610190985e-06,1,1,0,0
616,9,9,9,1.8880981453861523e-06,9,9,0,0
617,7,7,7,9.848999020789506e-07,7,7,0,0
618,5,5,5,1.908662110139403e-06,5,5,0,0
619,1,1,1,1.9106640625210503e-06,1,1,0,0
620,0,0,0,1.864562987563545e-06,0,0,0,0
621,8,8,8,1.9390136714037e-06,8,8,0,0
622,4,4,4,1.908012084772537e-06,4,4,0,0
623,6,6,6,2.625067138772863e-06,6,6,0,0
624,2,2,2,1.945275878156849e-06,2,2,0,0
625,6,6,6,2.8607592774676505e-06,6,6,0,0
626,7,7,7,3.7848876957014e-06,7,7,0,0
627,9,9,9,1.903696288607648e-06,9,9,0,0
628,3,3,3,1.9474609374015017e-06,3,3,0,0
629,2,2,2,1.433995361566076e-06,2,2,0,0
630,9,9,9,2.856186523736426e-06,9,9,0,0
631,8,8,8,1.9050170898538e-06,8,8,0,0
632,2,2,2,2.8653027346337012e-06,2,2,0,0
633,2,2,2,2.812646483718595e-06,2,2,0,0
634,9,9,9,2.9104736327667524e-06,9,9,0,0
635,2,2,2,2.8894897461384517e-06,2,2,0,0
636,7,7,7,9.55004882285948e-07,7,7,0,0
637,3,3,3,2.380808105550969e-06,3,3,0,0
638,5,5,5,1.9087988274435475e-06,5,5,0,0
639,9,9,9,1.906572265397699e-06,9,9,0,0
640,1,1,1,2.862629393973748e-06,1,1,0,0
641,8,8,8,1.9305908196542987e-06,8,8,0,0
642,0,0,0,4.730224610227651e-06,0,0,0,0
643,2,2,2,2.849072265220798e-06,2,2,0,0
644,0,0,0,1.9050866697511992e-06,0,0,0,0
645,5,5,5,1.9554443362324037e-06,5,5,0,0
646,2,2,2,9.625854495709518e-07,2,2,0,0
647,1,1,1,1.221422203073752e-06,1,1,0,0
648,3,3,3,1.8654541023011006e-06,3,3,0,0
649,7,7,7,1.863964843806798e-06,7,7,0,0
650,6,6,6,1.1941955566641127e-06,6,6,0,0
651,7,7,7,2.857291259594774e-06,7,7,0,0
652,1,1,1,2.383780517867251e-06,1,1,0,0
653,2,2,2,1.8638061529685501e-06,2,2,0,0
654,5,5,5,2.3887499995822736e-06,5,5,0,0
655,8,8,8,4.805737304991453e-06,8,8,0,0
656,0,0,0,2.8643884277812504e-06,0,0,0,0
657,3,3,3,1.942480469807606e-06,3,3,0,0
658,7,7,7,2.387083740451601e-06,7,7,0,0
659,2,7,7,1.9219726556940486e-06,7,7,0,0
660,4,4,4,1.9490112297404494e-06,4,4,0,0
661,0,0,0,1.9105010986564253e-06,0,0,0,0
662,9,9,9,2.0079398521388736e-06,9,9,0,0
663,1,1,1,1.9037011718125996e-06,1,1,0,0
664,8,8,8,1.8908203127665502e-06,8,8,0,0
665,6,6,6,1.877905273062197e-06,6,6,0,0
666,7,7,7,9.530505371557751e-07,7,7,0,0
667,7,7,7,1.910510253111397e-06,7,7,0,0
668,4,4,4,1.9055786140143027e-06,4,4,0,0
669,3,3,3,1.932666014781148e-06,3,3,0,0
670,4,4,4,2.853674317293553e-06,4,4,0,0
671,9,9,9,1.9125610357662026e-06,9,9,0,0
672,1,1,1,1.4334069824428752e-06,1,1,0,0
673,9,9,9,3.0981658936113377e-06,9,9,0,0
674,5,3,3,1.9279663092675037e-06,3,3,0,0
675,1,1,1,1.9092431644551766e-06,1,1,0,0
676,7,7,7,2.4434718627897034e-06,7,7,0,0
677,3,3,3,4.735205077821547e-06,3,3,0,0
678,9,9,9,1.9117669678436755e-06,9,9,0,0
679,7,7,7,9.53869628617099e-07,7,7,0,0
680,6,6,6,1.1910485839816687e-06,6,6,0,0
681,9,9,9,1.9271606443993505e-06,9,9,0,0
682,1,1,1,9.559460449892754e-07,1,1,0,0
683,3,3,3,2.2671099852988874e-06,3,3,0,0
684,7,3,3,2.387346191845552e-06,3,3,0,0
685,8,8,8,9.571801751206976e-07,8,8,0,0
686,3,3,3,1.8944580073565476e-06,3,3,0,0
687,3,3,3,1.945336913777851e-06,3,3,0,0
688,6,6,6,2.8447143556320498e-06,6,6,0,0
689,7,7,7,1.068779907242856e-06,7,7,0,0
690,2,2,2,9.696166998196531e-07,2,2,0,0
691,8,8,8,1.1926132201800499e-06,8,8,0,0
692,5,5,5,1.4322180179604516e-06,5,5,0,0
693,8,8,8,1.911047363023499e-06,8,8,0,0
694,5,5,5,1.943811035687304e-06,5,5,0,0
695,1,1,1,1.9084252933510015e-06,1,1,0,0
696,1,1,1,1.6715802000355495e-06,1,1,0,0
697,4,4,4,1.8681396483088974e-06,4,4,0,0
698,4,4,4,1.9501831047818996e-06,4,4,0,0
699,3,3,3,1.944274902854204e-06,3,3,0,0
700,1,1,1,9.575610349088493e-07,1,1,0,0
701,0,0,0,1.9068432610680475e-06,0,0,0,0
702,7,7,7,1.9036889646883992e-06,7,7,0,0
703,7,7,7,1.9105590816081985e-06,7,7,0,0
704,0,0,0,1.9064965819381996e-06,0,0,0,0
705,7,7,7,1.1950451659359373e-06,7,7,0,0
706,9,9,9,1.5543499756187629e-06,9,9,0,0
707,4,4,4,2.3877685544348992e-06,4,4,0,0
708,4,4,4,1.4318484498065942e-06,4,4,0,0
709,8,8,8,1.9215332027755494e-06,8,8,0,0
710,5,5,5,2.8958984383820052e-06,5,5,0,0
711,5,5,5,1.9030932616459495e-06,5,5,0,0
712,4,4,4,2.3825720214532e-06,4,4,0,0
713,0,0,0,1.9091284180206003e-06,0,0,0,0
714,8,8,8,9.943115237831535e-07,8,8,0,0
715,2,2,2,1.9315917967333007e-06,2,2,0,0
716,1,1,1,2.8564208989223516e-06,1,1,0,0
717,0,0,0,2.888830566760703e-06,0,0,0,0
718,8,8,8,1.918859863891953e-06,8,8,0,0
719,4,4,4,1.911368408435976e-06,4,4,0,0
720,5,8,8,1.4305322268981513e-06,8,8,0,0
721,0,0,0,1.3707747497093692e-06,0,0,0,0
722,4,4,4,1.9117642211519126e-06,4,4,0,0
723,0,0,0,7.112432860445494e-07,0,0,0,0
724,6,6,6,9.503637699026513e-07,6,6,0,0
725,1,1,1,1.9076635737746983e-06,1,1,0,0
726,7,7,7,1.9112841798119007e-06,7,7,0,0
727,3,3,3,1.7879880676030524e-06,3,3,0,0
728,2,2,2,1.9085705567079003e-06,2,2,0,0
729,6,6,6,2.857536010925088e-06,6,6,0,0
730,7,7,7,3.334747314731601e-06,7,7,0,0
731,2,2,2,1.944580077406499e-06,2,2,0,0
732,6,6,6,1.9393798833533538e-06,6,6,0,0
733,9,9,9,2.8800292977138042e-06,9,9,0,0
734,3,3,3,1.4281835936102993e-06,3,3,0,0
735,1,1,1,1.4314001464121873e-06,1,1,0,0
736,4,4,4,9.582055664481004e-07,4,4,0,0
737,6,6,6,1.8914916992684994e-06,6,6,0,0
738,2,2,2,3.856445314198709e-06,2,2,0,0
739,5,5,5,2.145471725445436e-06,5,5,0,0
740,4,4,4,2.8192504881729974e-06,9,9,0,0
741,2,2,2,1.9334716796493012e-06,2,2,0,0
742,0,0,0,1.0027709969051557e-06,0,0,0,0
743,6,6,6,2.8635449211833475e-06,6,6,0,0
744,2,2,2,1.5499724273504434e-06,2,2,0,0
745,1,1,1,9.65917969608654e-07,1,1,0,0
746,7,7,7,9.519421384496241e-07,7,7,0,0
747,3,3,3,1.9110314939396744e-06,3,3,0,0
748,4,4,4,1.9050067137094118e-06,4,4,0,0
749,1,1,1,1.6643554685558115e-06,1,1,0,0
750,0,0,0,9.585217286556258e-07,0,0,0,0
751,5,5,5,1.9421630845783966e-06,5,5,0,0
752,4,4,4,3.7882202139627452e-06,4,4,0,0
753,3,3,3,3.8598876948015e-06,3,3,0,0
754,1,1,1,1.0775875853852313e-06,1,1,0,0
755,1,1,1,9.583520501621479e-07,1,1,0,0
756,7,7,7,1.9153076173950012e-06,7,7,0,0
757,4,4,4,1.9062255844914944e-06,4,4,0,0
758,9,9,9,2.8604895021544507e-06,9,9,0,0
759,9,9,9,4.765332031198e-06,9,9,0,0
760,4,4,4,1.6663311768194689e-06,4,4,0,0
761,8,8,8,2.3809741209745994e-06,8,8,0,0
762,4,4,4,2.8595825192212487e-06,4,4,0,0
763,0,0,0,1.904821777642951e-06,0,0,0,0
764,2,2,2,1.6714941404316619e-06,2,2,0,0
765,4,4,4,1.8975585938107997e-06,4,4,0,0
766,5,5,5,2.9059692376876e-06,5,5,0,0
767,1,1,1,2.3839746097209513e-06,1,1,0,0
768,1,1,1,3.810808105519925e-06,1,1,0,0
769,6,6,6,1.4329968260895498e-06,6,6,0,0
770,4,4,4,3.797631837443305e-06,4,4,0,0
771,7,7,7,1.1874267578093622e-06,7,7,0,0
772,1,1,1,1.9051684567727989e-06,1,1,0,0
773,9,9,9,1.8765014644372968e-06,9,9,0,0
774,4,4,4,1.1964968871236437e-06,4,4,0,0
775,2,2,2,1.8598632820499006e-06,2,2,0,0
776,4,4,4,2.9066772455621503e-06,4,4,0,0
777,1,1,1,1.7876679992978595e-06,1,1,0,0
778,5,5,5,2.814648437876599e-06,5,5,0,0
779,5,5,5,1.9037133789368e-06,5,5,0,0
780,3,3,3,1.9064697269755015e-06,3,3,0,0
781,8,8,8,8.349874878188501e-07,8,8,0,0
782,3,3,3,3.2780317230085565e-06,3,3,0,0
783,1,1,1,9.571289059095989e-07,1,1,0,0
784,4,4,4,3.816219482644101e-06,4,4,0,0
785,5,5,5,3.8071533197125973e-06,5,5,0,0
786,6,6,6,1.4340893557118761e-06,6,6,0,0
787,8,8,8,1.9382690421565485e-06,8,8,0,0
788,9,9,9,1.9040380863089013e-06,9,9,0,0
789,4,4,4,1.193370971819263e-06,4,4,0,0
790,1,1,1,2.3855383304294264e-06,1,1,0,0
791,5,5,5,1.944409179444051e-06,5,5,0,0
792,3,3,3,3.8137402347260263e-06,3,3,0,0
793,8,8,8,2.387387695534926e-06,8,8,0,0
794,0,0,0,1.9115789795520755e-06,0,0,0,0
795,3,3,3,1.1933868409030879e-06,3,3,0,0
796,2,2,2,1.9456298829823027e-06,2,2,0,0
797,5,5,5,1.1892504883093125e-06,5,5,0,0
798,1,1,1,2.0236459350453373e-06,1,1,0,0
799,2,2,2,1.9024340822682007e-06,2,2,0,0
800,8,8,8,2.1504846192677007e-06,8,8,0,0
801,3,3,3,3.8375244137967e-06,3,3,0,0
802,4,4,4,3.0962219237373745e-06,4,4,0,0
803,4,4,4,1.9102026360684476e-06,4,4,0,0
804,0,0,0,2.380128173662399e-06,0,0,0,0
805,8,8,8,2.8431518561689018e-06,8,8,0,0
806,8,8,8,1.880468751380704e-06,8,8,0,0
807,3,3,3,2.2628344726882688e-06,3,3,0,0
808,3,3,3,1.903588866980499e-06,3,3,0,0
809,1,1,1,9.544348147372261e-07,1,1,0,0
810,7,7,7,1.9101782227082253e-06,7,7,0,0
811,3,3,3,1.9173095697766485e-06,3,3,0,0
812,5,5,5,1.896533202483397e-06,5,5,0,0
813,9,9,9,1.4288610836743487e-06,9,9,0,0
814,6,6,6,1.9536376960616053e-06,6,6,0,0
815,3,3,3,2.848718262171701e-06,3,3,0,0
816,2,2,2,1.9122943113458746e-06,2,2,0,0
817,6,6,6,3.815870361023599e-06,6,6,0,0
818,1,1,1,1.0705264281707372e-06,1,1,0,0
819,3,3,3,1.905588378647849e-06,3,3,0,0
820,6,6,6,2.87499999984675e-06,6,6,0,0
821,0,0,0,9.686401369890518e-07,0,0,0,0
822,7,7,7,2.8718872062682976e-06,7,7,0,0
823,2,2,2,2.864916991640598e-06,2,2,0,0
824,1,1,1,1.4353747559425756e-06,1,1,0,0
825,7,7,7,1.9053454591855257e-06,7,7,0,0
826,1,1,1,3.8146069334388244e-06,1,1,0,0
827,4,4,4,1.7837802124276436e-06,4,4,0,0
828,2,2,2,2.8960815434686538e-06,2,2,0,0
829,4,4,4,1.9099780281806034e-06,4,4,0,0
830,2,2,2,1.9043652343953e-06,2,2,0,0
831,1,1,1,9.570776366985e-07,1,1,0,0
832,7,7,7,2.5257149124102707e-06,7,7,0,0
833,9,9,9,9.813354484577985e-07,9,9,0,0
834,6,6,6,2.8576000978830507e-06,6,6,0,0
835,1,1,1,1.911909179419524e-06,1,1,0,0
836,1,1,1,1.91177368158435e-06,1,1,0,0
837,2,2,2,2.0217864991067813e-06,2,2,0,0
838,4,4,4,1.911812744559427e-06,4,4,0,0
839,8,8,8,2.8587316895922754e-06,8,8,0,0
840,1,1,1,1.9081738287241023e-06,1,1,0,0
841,7,7,7,1.910058593956876e-06,7,7,0,0
842,7,7,7,1.8726440433880498e-06,7,7,0,0
843,4,4,4,1.9050292969780003e-06,4,4,0,0
844,8,8,8,9.56665038742699e-07,8,8,0,0
845,0,0,0,1.9067211916024007e-06,0,0,0,0
846,7,7,7,2.2650430298032376e-06,7,7,0,0
847,3,3,3,2.384417724599075e-06,3,3,0,0
848,1,1,1,1.910961914042275e-06,1,1,0,0
849,3,3,3,2.8849487296866982e-06,3,3,0,0
850,1,1,1,9.839559020896615e-07,1,1,0,0
851,0,0,0,2.0857756652947756e-06,0,0,0,0
852,7,7,7,1.4281311035979627e-06,7,7,0,0
853,7,7,7,2.860407715132851e-06,7,7,0,0
854,0,0,0,1.9100952144412986e-06,0,0,0,0
855,3,3,3,3.840393066667502e-06,3,3,0,0
856,5,5,5,1.4347717280926986e-06,5,5,0,0
857,5,5,5,1.1918115232489868e-06,5,5,0,0
858,2,2,2,1.8685180656063949e-06,2,2,0,0
859,7,7,7,1.6670184326272874e-06,7,7,0,0
860,6,6,6,2.8683959953923477e-06,6,6,0,0
861,6,6,6,1.907978515625075e-06,6,6,0,0
862,9,9,9,2.1460911254767012e-06,9,9,0,0
863,2,2,2,3.8107177733337494e-06,2,2,0,0
864,8,8,8,1.9096899412929247e-06,8,8,0,0
865,3,3,3,2.6226751708158247e-06,3,3,0,0
866,5,5,5,1.4306042483980264e-06,5,5,0,0
867,2,2,2,1.9051623532106987e-06,2,2,0,0
868,2,2,2,1.907978515625075e-06,2,2,0,0
869,5,5,5,3.810847168495002e-06,5,5,0,0
870,6,6,6,1.0727066345195269e-06,6,6,0,0
871,0,0,0,2.888403320966404e-06,0,0,0,0
872,8,8,8,2.813952637126249e-06,8,8,0,0
873,2,2,2,1.6091406860319069e-06,2,2,0,0
874,9,9,9,1.904986572043299e-06,9,9,0,0
875,2,2,2,1.907563476066798e-06,2,2,0,0
876,8,8,8,3.841613770205754e-06,8,8,0,0
877,8,8,8,2.877819824220751e-06,8,8,0,0
878,8,8,8,2.1431066894450623e-06,8,8,0,0
879,8,8,8,1.1945675659763566e-06,8,8,0,0
880,7,7,7,9.54782715112401e-07,7,7,0,0
881,4,4,4,5.681396483936396e-06,4,4,0,0
882,9,9,9,1.9036987310983022e-06,9,9,0,0
883,3,3,3,1.9082885742705002e-06,3,3,0,0
884,0,0,0,1.9107336424184496e-06,0,0,0,0
885,6,6,6,1.8733764655110008e-06,6,6,0,0
886,6,6,6,2.8578588864291987e-06,6,6,0,0
887,3,3,3,2.851745605880751e-06,3,3,0,0
888,2,2,2,2.8900756827709984e-06,2,2,0,0
889,1,1,1,1.433343506107576e-06,1,1,0,0
890,3,3,3,1.8812500002240995e-06,3,3,0,0
891,2,2,2,1.907690430513753e-06,2,2,0,0
892,2,2,2,1.890380858071694e-06,2,2,0,0
893,9,9,9,1.8689453131770506e-06,9,9,0,0
894,3,3,3,5.483485595703108e-06,3,3,0,0
895,0,0,0,1.9024511725973525e-06,0,0,0,0
896,0,0,0,1.9092065430825755e-06,0,0,0,0
897,5,5,5,3.336171874757099e-06,5,5,0,0
898,7,7,7,1.9301757809842e-06,7,7,0,0
899,8,8,8,1.9114013678489528e-06,8,8,0,0
900,1,3,3,2.380399170220926e-06,3,3,0,0
901,4,4,4,2.8358154295915483e-06,4,4,0,0
902,4,4,4,1.435233154101212e-06,4,4,0,0
903,6,6,6,1.1954782104250938e-06,6,6,0,0
904,0,0,0,2.8579443362986012e-06,0,0,0,0
905,2,2,2,4.770400390263774e-06,2,2,0,0
906,9,9,9,1.9154541011090487e-06,9,9,0,0
907,1,1,1,1.4303637696500004e-06,1,1,0,0
908,4,4,4,1.251272582991625e-06,4,4,0,0
909,7,7,7,2.8615722662550525e-06,7,7,0,0
910,4,4,4,2.8303955073027964e-06,4,4,0,0
911,7,7,7,1.8974487296929965e-06,7,7,0,0
912,3,3,3,1.9524780281443554e-06,3,3,0,0
913,9,9,9,3.8335083001328485e-06,9,9,0,0
914,8,8,8,1.5498670654645608e-06,8,8,0,0
915,8,8,8,2.324980743373395e-06,8,8,0,0
916,4,4,4,1.9070349122074504e-06,4,4,0,0
917,7,7,7,9.712890616242476e-07,7,7,0,0
918,1,1,1,9.537512211110766e-07,1,1,0,0
919,2,2,2,2.3886657714022874e-06,2,2,0,0
920,1,1,1,1.430746459973875e-06,1,1,0,0
921,2,2,2,3.8169262701615025e-06,2,2,0,0
922,2,2,2,2.8811645513826534e-06,2,2,0,0
923,3,3,3,1.932739259302707e-06,3,3,0,0
924,2,2,2,1.8958984391304057e-06,2,2,0,0
925,3,3,3,2.388248290685624e-06,3,3,0,0
926,2,2,2,2.865568847099098e-06,2,2,0,0
927,3,3,3,2.887768554060699e-06,3,3,0,0
928,9,9,9,2.145921279894658e-06,9,9,0,0
929,1,1,1,1.9080395503578984e-06,1,1,0,0
930,7,7,7,2.8333618171672015e-06,7,7,0,0
931,4,4,4,2.62070678713755e-06,4,4,0,0
932,0,0,0,2.86474609367815e-06,0,0,0,0
933,3,3,3,1.5203753051529212e-06,3,3,0,0
934,5,5,5,1.9059790030695467e-06,5,5,0,0
935,5,5,5,1.871386718477197e-06,5,5,0,0
936,8,8,8,2.3249693298366125e-06,8,8,0,0
937,6,6,6,1.9170166005721967e-06,6,6,0,0
938,3,3,3,1.9117492673359493e-06,3,3,0,0
939,2,2,2,3.3338879390498732e-06,2,2,0,0
940,6,6,6,1.9049682613569985e-06,6,6,0,0
941,7,7,7,3.81232177737445e-06,7,7,0,0
942,6,6,6,1.9088635250241737e-06,6,6,0,0
943,6,6,6,1.7882440795924381e-06,6,6,0,0
944,3,3,3,1.9152832031466005e-06,3,3,0,0
945,2,2,2,1.9079589854698042e-06,2,2,0,0
946,7,7,7,1.9029931639380493e-06,7,7,0,0
947,8,9,9,2.839062499759848e-06,9,9,0,0
948,1,1,1,4.796740720180992e-07,1,1,0,0
949,1,1,1,9.557299804896502e-07,1,1,0,0
950,7,7,7,2.1494952391343247e-06,7,7,0,0
951,5,5,5,1.9081909172768974e-06,5,5,0,0
952,6,6,6,2.3794226073903246e-06,6,6,0,0
953,4,4,4,2.9040527351753553e-06,4,4,0,0
954,9,9,9,1.1946994018519064e-06,9,9,0,0
955,5,5,5,3.7998535162842018e-06,5,5,0,0
956,1,1,1,2.8573046879643016e-06,1,1,0,0
957,3,3,3,9.515844734409029e-07,3,3,0,0
958,3,3,3,1.9091235348156488e-06,3,3,0,0
959,4,4,4,9.53901977407412e-07,4,4,0,0
960,7,7,7,1.6733517456124503e-06,7,7,0,0
961,8,8,8,9.571191403878743e-07,8,8,0,0
962,9,9,9,1.9395751955642027e-06,9,9,0,0
963,1,1,1,9.50578002978375e-07,1,1,0,0
964,1,1,1,9.550195310126242e-07,1,1,0,0
965,6,6,6,2.3853564456999266e-06,6,6,0,0
966,9,9,9,1.89174804710035e-06,9,9,0,0
967,1,1,1,1.4334704587781744e-06,1,1,0,0
968,4,4,4,1.9044335939355506e-06,4,4,0,0
969,4,4,4,1.6671362303988246e-06,4,4,0,0
970,5,5,5,1.8917968755971515e-06,5,5,0,0
971,4,4,4,2.6242578123891747e-06,4,4,0,0
972,0,0,0,2.856701661002603e-06,0,0,0,0
973,6,6,6,2.858798827887199e-06,6,6,0,0
974,2,2,2,5.7640136716941015e-06,2,2,0,0
975,2,2,2,1.4323150634432125e-06,2,2,0,0
976,3,3,3,2.8910888669742008e-06,3,3,0,0
977,1,1,1,1.9116308589417486e-06,1,1,0,0
978,5,5,5,3.8512084952202486e-06,5,5,0,0
979,1,1,1,1.432685547086976e-06,1,1,0,0
980,2,2,2,1.9239379884794516e-06,2,2,0,0
981,0,0,0,1.4332653810456009e-06,0,0,0,0
982,3,3,3,2.026400360122249e-06,3,3,0,0
983,8,8,8,1.9039501957252014e-06,8,8,0,0
984,1,1,1,2.3806225586398e-06,1,1,0,0
985,2,2,2,2.830114745222545e-06,2,2,0,0
986,6,6,6,2.3821752925812234e-06,6,6,0,0
987,7,7,7,1.4334838871477018e-06,7,7,0,0
988,1,1,1,1.4340917973143519e-06,1,1,0,0
989,6,6,6,9.976074224482545e-07,6,6,0,0
990,2,2,2,1.9056732178945879e-06,2,2,0,0
991,3,3,3,5.713891599867793e-06,3,3,0,0
992,9,9,9,1.9099584953607973e-06,9,9,0,0
993,0,0,0,1.9060659790515189e-06,0,0,0,0
994,1,1,1,1.9036010741046994e-06,1,1,0,0
995,2,2,2,1.9060766600631496e-06,2,2,0,0
996,2,2,2,2.8291992180129455e-06,2,2,0,0
997,0,0,0,2.834643554550098e-06,0,0,0,0
998,8,8,8,2.38672729491185e-06,8,8,0,0
999,9,9,9,1.665795593241981e-06,9,9,0,0
1000,9,9,9,1.9058642575231488e-06,9,9,0,0
1001,0,0,0,1.9053881832320485e-06,0,0,0,0
1002,2,2,2,1.8762207023570454e-06,2,2,0,0
1003,5,5,5,3.824108887329203e-06,5,5,0,0
1004,1,1,1,1.4329858402106765e-06,1,1,0,0
1005,9,9,9,3.7858154300352e-06,9,9,0,0
